trial,n,K,C,K_repaired,K_content_only,K_empty,C_trunc100,mean_tokens,share_truncated,J_n,J_ref,J_partial,J_complied,J_irrelevant,J_empty,J_malformed,J,n_judged,J_full,J_selection_point,J_posthoc_only,model,phase,sigma_K,K_oracle,sigma_K_repaired,sigma_K_oracle,gbf_i_C,K_journal,KL_journal,direction_scope,params_json,KL_replay,attn_cov0.10,attn_cov0.25,attn_cov0.50,attn_cov0.75,attn_mass,attn_energy,attn_centroid,attn_partic,attn_A1,attn_A2,mlp_cov0.10,mlp_cov0.25,mlp_cov0.50,mlp_cov0.75,mlp_mass,mlp_energy,mlp_centroid,mlp_partic,mlp_A1,mlp_A2,sum_cov0.10,sum_cov0.25,sum_cov0.50,sum_cov0.75,sum_mass,sum_energy,sum_centroid,sum_partic,sum_A1,sum_A2,mean_cos_in_support,run,in_paired_60,is_certification_trial,selected_by_K,selected_by_C,selected_by_J,K_replay_heretic
84,100,38,6,15,23,0,6,100.0,1.0,,,,,,,,,,False,,False,gams,tpe,4.8013268,14,3.6015878,3.5433865,0.0,38,0.1308792531490326,per layer,"{""attn.o_proj.max_weight"": 1.080764095225543, ""attn.o_proj.max_weight_position"": 30.798502900343824, ""attn.o_proj.min_weight"": 0.4641773122945773, ""attn.o_proj.min_weight_distance"": 19.94074543833488, ""direction_index"": 26.098537212813916, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.7692890902125851, ""mlp.down_proj.max_weight_position"": 28.889453733951587, ""mlp.down_proj.min_weight"": 0.6716948604167085, ""mlp.down_proj.min_weight_distance"": 27.475373883728338}",0.1308792531490326,37,37,37,23,29.957662483582887,3452398059.1702795,29.594717721663027,35.62098893152313,29.957662483582887,3452398059.1702795,46,46,46,4,30.34886117342589,2331120546.14612,25.194760078764254,45.52685072046236,30.34886117342589,2331120546.14612,46,46,46,37,60.30652365700878,11433694840.476255,27.38046799251668,41.817767688530544,60.30652365700879,11433694840.476255,1.0,this artifact replay,False,False,False,False,False,38.0
85,100,35,7,19,16,0,7,99.34,0.98,100.0,23.0,37.0,40.0,0.0,0.0,0.0,,100.0,False,23.0,True,gams,tpe,4.660126,16,3.9663148,3.6054256,0.0,35,0.0154580902308225,per layer,"{""attn.o_proj.max_weight"": 1.1738565470638225, ""attn.o_proj.max_weight_position"": 36.42450902848518, ""attn.o_proj.min_weight"": 0.9696039175868322, ""attn.o_proj.min_weight_distance"": 16.892680645733808, ""direction_index"": 27.230888416431053, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.93019307846987, ""mlp.down_proj.max_weight_position"": 44.79260236817496, ""mlp.down_proj.min_weight"": 0.03033733549939116, ""mlp.down_proj.min_weight_distance"": 7.532425405727153}",0.015458090230822563,28,28,28,28,32.43593999519536,6938701571.376074,33.536752056740674,27.99809779794736,32.435939995195355,6938701571.376075,10,8,6,3,5.6891622099536745,1597839326.301124,43.61858803758263,8.36762347089889,5.689162209953675,1597839326.301124,28,28,28,28,38.12510220514904,13634929009.338049,35.04119917823353,26.60722563139598,38.12510220514904,13634929009.338049,1.0,this artifact replay,False,False,False,True,False,35.0
86,100,60,43,53,7,0,43,92.56,0.7,,,,,,,,,,False,,False,gams,tpe,4.8301115,49,4.9871716,5.045778,0.0,60,0.0549777895212173,global,"{""attn.o_proj.max_weight"": 1.1523535875536617, ""attn.o_proj.max_weight_position"": 41.396998441064504, ""attn.o_proj.min_weight"": 0.7105897164107555, ""attn.o_proj.min_weight_distance"": 16.35056950313115, ""direction_index"": 27.375809749156833, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.9787796565585716, ""mlp.down_proj.max_weight_position"": 39.205733302377254, ""mlp.down_proj.min_weight"": 0.7547229615444353, ""mlp.down_proj.min_weight_distance"": 23.63499731848268}",0.054977789521217346,22,22,22,22,22.394822497550276,5601506832.0728855,37.00331445365551,21.81772217804821,11.286740849377894,1010490596.7145782,32,32,32,31,28.11837736633196,4446363903.879163,32.1572767420152,31.79796073019457,13.356210393258875,885864563.0470738,32,32,32,31,50.51319986388222,19835473372.1288,34.30574792699388,28.612183024042192,24.64295124263677,3734698791.850136,0.4734619322217324,this artifact replay,False,False,False,False,False,60.0
87,100,22,3,9,13,0,3,99.89,0.99,,,,,,,,,,False,,False,gams,tpe,4.127749,7,2.9140902,2.6192713,0.0,22,0.1302226483821869,global,"{""attn.o_proj.max_weight"": 1.4172086928017371, ""attn.o_proj.max_weight_position"": 33.20555767250594, ""attn.o_proj.min_weight"": 0.9206955379776921, ""attn.o_proj.min_weight_distance"": 23.976278651429993, ""direction_index"": 26.318635805793463, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.075014958107268, ""mlp.down_proj.max_weight_position"": 28.253129322410594, ""mlp.down_proj.min_weight"": 0.8910504851661226, ""mlp.down_proj.min_weight_distance"": 27.105930610376735}",0.1302226483821869,38,38,38,38,52.05832269317819,9865576014.615494,28.64979588315961,37.98186639226554,20.716043757163536,1745707182.086516,46,46,46,46,47.10432433855439,5450131579.66412,24.68046688240917,45.95828300756303,15.714646834567588,994330414.4360734,46,46,46,46,99.16264703173258,29979579758.07251,26.764281869017303,43.25697965200545,36.43069059173112,5374553923.634031,0.3263068572277041,this artifact replay,False,False,False,False,False,22.0
88,100,16,0,1,15,0,0,100.0,1.0,100.0,1.0,4.0,95.0,0.0,0.0,0.0,,100.0,False,1.0,True,gams,tpe,3.6263514,2,0.9953507,1.3758407,0.0,16,0.1749354153871536,global,"{""attn.o_proj.max_weight"": 1.3822688097043079, ""attn.o_proj.max_weight_position"": 32.33680882259359, ""attn.o_proj.min_weight"": 0.628390724800135, ""attn.o_proj.min_weight_distance"": 22.339042167113348, ""direction_index"": 22.303238934783742, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3503011653737298, ""mlp.down_proj.max_weight_position"": 29.629692445168732, ""mlp.down_proj.min_weight"": 0.8496601642391542, ""mlp.down_proj.min_weight_distance"": 27.056216185114664}",0.17493541538715363,38,38,38,38,43.88749653410562,7366248619.177232,29.215531410068923,37.44745981408409,14.67416458588716,523572196.9169354,45,45,45,45,56.80444052158708,8394536938.65097,25.305121693532588,44.916525632987145,16.26845380200966,592947654.601737,45,45,45,45,100.69193705569272,31467454388.94684,27.00950933269877,42.97618791811805,30.94261838789682,2229501800.215054,0.2796736711636797,this artifact replay,False,False,True,False,False,16.0
89,100,16,2,5,11,0,2,100.01,1.0,100.0,14.0,27.0,59.0,0.0,0.0,0.0,14.0,100.0,True,14.0,False,gams,tpe,3.6223617,4,2.1312132,1.9065295,0.0,16,0.5154604315757751,global,"{""attn.o_proj.max_weight"": 1.420920953133819, ""attn.o_proj.max_weight_position"": 34.32596977770893, ""attn.o_proj.min_weight"": 0.5145697715598838, ""attn.o_proj.min_weight_distance"": 19.46777975210137, ""direction_index"": 25.210421991558704, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.4009777098516016, ""mlp.down_proj.max_weight_position"": 32.031932391560744, ""mlp.down_proj.min_weight"": 0.9550846051507329, ""mlp.down_proj.min_weight_distance"": 26.088857647254727}",0.5154604315757751,33,33,33,32,36.85350602166737,7141340412.199515,31.858286737794657,32.09423785141487,15.337109238354282,957029388.6785415,42,42,42,42,57.70410305864318,9860321822.837755,26.59962482422429,41.993327772447024,19.18463640022678,1309418887.3939123,42,42,42,42,94.55760908031056,33699250381.822227,28.64917039102345,39.999278265189496,34.52174563858105,4496066568.420073,0.3302380056593218,this artifact replay,False,True,False,False,False,16.0
90,100,26,2,10,16,0,2,100.0,1.0,,,,,,,,,,False,,False,gams,tpe,4.3157635,5,2.9249473,2.1553729,0.0,26,0.1522092670202255,global,"{""attn.o_proj.max_weight"": 1.4042197478696778, ""attn.o_proj.max_weight_position"": 29.400365970519655, ""attn.o_proj.min_weight"": 0.8920121082399396, ""attn.o_proj.min_weight_distance"": 25.24521669479895, ""direction_index"": 28.922657448349597, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.0912990826300915, ""mlp.down_proj.max_weight_position"": 28.78852579683894, ""mlp.down_proj.min_weight"": 0.8686051153279422, ""mlp.down_proj.min_weight_distance"": 26.739290093332055}",0.15220926702022552,43,43,43,43,57.5354914597084,9316197244.783394,26.162670411934883,42.96177431555151,21.701410155598712,2283594897.323034,45,45,45,45,46.317139344779534,5522935586.317015,25.219926317495894,44.93995517857986,16.81438847618028,1362751137.8749163,45,45,45,45,103.85263080448794,29185079099.188023,25.74221683988428,44.24917300981824,38.515798631778985,7174447934.564712,0.3539549225282999,this artifact replay,False,False,False,False,False,26.0
91,100,25,4,8,17,0,4,100.01,1.0,,,,,,,,,,False,,False,gams,tpe,4.3013124,5,2.6761832,2.1448169,0.0,25,0.2622140645980835,global,"{""attn.o_proj.max_weight"": 1.4048503927401204, ""attn.o_proj.max_weight_position"": 30.81535996986439, ""attn.o_proj.min_weight"": 0.3895379992828678, ""attn.o_proj.min_weight_distance"": 23.759044001357804, ""direction_index"": 25.11279086512675, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3978901736947564, ""mlp.down_proj.max_weight_position"": 33.36732313373174, ""mlp.down_proj.min_weight"": 0.3546755689686199, ""mlp.down_proj.min_weight_distance"": 26.99739661660555}",0.2622140645980835,40,40,40,35,41.36242932162308,5996286642.661762,28.64652854209964,38.19774599871459,15.609459020498996,919527807.711606,41,41,41,34,41.91712605400786,6806313997.474995,29.06368948035522,38.75460816043319,15.310051509798912,900967156.4169075,41,41,41,40,83.27955537563095,25551240653.91201,28.85649829463729,38.58803364155194,30.919510530297917,3636017036.1206665,0.3303261744950753,this artifact replay,False,False,False,False,False,25.0
92,100,18,2,7,11,0,2,99.83,0.98,,,,,,,,,,False,,False,gams,tpe,3.7769535,7,2.6174536,2.6174536,0.0,18,0.2213340997695922,global,"{""attn.o_proj.max_weight"": 1.472922272943088, ""attn.o_proj.max_weight_position"": 38.30623225150359, ""attn.o_proj.min_weight"": 0.7822219974947329, ""attn.o_proj.min_weight_distance"": 25.849192059692275, ""direction_index"": 26.078709800915487, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3920901361497722, ""mlp.down_proj.max_weight_position"": 28.84825389695956, ""mlp.down_proj.min_weight"": 0.7734147999759848, ""mlp.down_proj.min_weight_distance"": 19.097724467507778}",0.22133409976959229,35,35,35,35,46.896240858159146,10240504258.04016,30.62227601437219,34.83247490184134,19.446835577631106,1582044680.9539735,38,38,38,38,46.93697896089631,7642366496.265228,28.54423900248773,37.79643843372331,18.71496272995958,1394384284.804935,38,38,38,38,93.83321981905549,35518534920.66012,29.582806414001755,36.92053244992029,38.16179830759069,5933889916.389797,0.3832238524876124,this artifact replay,False,False,False,False,False,18.0
93,100,33,1,11,22,0,1,100.0,1.0,,,,,,,,,,False,,False,gams,tpe,4.571903,7,3.1103382,2.5354693,0.0,33,0.047863733023405,global,"{""attn.o_proj.max_weight"": 1.4287961108977545, ""attn.o_proj.max_weight_position"": 37.2815235429685, ""attn.o_proj.min_weight"": 0.8115073326030959, ""attn.o_proj.min_weight_distance"": 27.443452766612154, ""direction_index"": 22.40144805610399, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.7884747830242098, ""mlp.down_proj.max_weight_position"": 30.50088215869645, ""mlp.down_proj.min_weight"": 0.8878435559061468, ""mlp.down_proj.min_weight_distance"": 26.358874871098337}",0.047863733023405075,38,38,38,38,49.99525733619442,9756537984.2347,29.077744227560032,37.86418856139293,16.54398528114777,658218505.7693993,43,43,43,22,32.28562894129858,2959775290.53596,26.21296121448833,42.95853463673182,9.69926196204559,215372007.91381407,43,43,43,38,82.28088627749301,23459524862.69817,27.95365179805653,40.791437795325294,26.243247243193363,1626092537.4801016,0.2961359093418716,this artifact replay,False,False,False,False,False,33.0
94,100,87,87,87,0,0,87,80.75,0.32,,,,,,,,,,False,,False,gams,tpe,3.3770812,85,3.3770812,3.6083207,0.0,87,0.0044709020294249,per layer,"{""attn.o_proj.max_weight"": 1.1456325991052045, ""attn.o_proj.max_weight_position"": 39.79993785618711, ""attn.o_proj.min_weight"": 0.9951859057771705, ""attn.o_proj.min_weight_distance"": 8.739649732805695, ""direction_index"": 35.30196085147567, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.48415490647603865, ""mlp.down_proj.max_weight_position"": 46.40208932307859, ""mlp.down_proj.min_weight"": 0.03741385223828912, ""mlp.down_proj.min_weight_distance"": 8.232674831691488}",0.004470902029424906,16,16,16,16,18.28973418567196,5717202914.409262,39.500662322921336,15.999973961586324,18.289734185671957,5717202914.409261,8,5,0,0,2.5564104059112456,338021050.4264434,44.22270860437768,7.32792129961724,2.5564104059112456,338021050.4264434,16,16,16,16,20.846144591583204,8261775054.920792,40.07973766215617,15.721054970748446,20.846144591583204,8261775054.920792,1.0,this artifact replay,False,False,False,False,False,87.0
95,100,34,16,25,9,0,16,98.36,0.95,100.0,29.0,29.0,42.0,0.0,0.0,0.0,29.0,100.0,True,29.0,False,gams,tpe,4.7845902,24,4.336723,4.2279935,0.0,34,0.0247603710740804,global,"{""attn.o_proj.max_weight"": 1.3268438028934435, ""attn.o_proj.max_weight_position"": 32.85703573787501, ""attn.o_proj.min_weight"": 0.900436063653543, ""attn.o_proj.min_weight_distance"": 22.005213400650778, ""direction_index"": 28.55460674193555, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.4182319704987627, ""mlp.down_proj.max_weight_position"": 31.8763614303349, ""mlp.down_proj.min_weight"": 0.6153667454434723, ""mlp.down_proj.min_weight_distance"": 17.921140309146733}",0.024760371074080467,37,37,37,37,46.95001637616249,8463297875.368513,29.166332965508357,36.97039075636518,20.59011447718856,2068760928.5387535,34,34,0,0,11.609996967435745,606079241.5039384,30.806858923484405,33.42225941204161,5.736240573618271,164367758.8143086,37,37,37,37,58.56001334359824,13580905996.75756,29.491580524544027,36.73492234292292,26.326355050806825,3395300248.1899843,0.4323417297379891,this artifact replay,False,True,False,False,False,34.0
96,100,20,0,3,17,0,0,100.0,1.0,,,,,,,,,,False,,False,gams,tpe,3.8871498,3,1.7458676,1.7458676,0.0,20,0.2273662537336349,per layer,"{""attn.o_proj.max_weight"": 1.3168683027925137, ""attn.o_proj.max_weight_position"": 31.514738684188284, ""attn.o_proj.min_weight"": 0.7152254616100996, ""attn.o_proj.min_weight_distance"": 26.69256633663935, ""direction_index"": 23.38709063858726, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.365234360332852, ""mlp.down_proj.max_weight_position"": 30.275610281318997, ""mlp.down_proj.min_weight"": 0.6456395590164159, ""mlp.down_proj.min_weight_distance"": 24.611596445025235}",0.22736625373363495,43,43,43,43,49.70380318343194,7362781458.377157,26.704491181261936,42.66504466499229,49.70380318343194,7362781458.377157,42,42,42,42,48.39197511576052,7154310835.631482,27.16886194292289,41.47244388137255,48.39197511576052,7154310835.631482,43,43,43,43,98.09577829919246,29026459958.66296,26.93357156303173,42.244577879237376,98.09577829919246,29026459958.66296,1.0,this artifact replay,False,False,False,False,False,20.0
97,100,30,9,19,11,0,9,99.78,0.99,,,,,,,,,,False,,False,gams,tpe,4.610319,18,3.8868344,3.7952573,0.0,30,0.0347782969474792,global,"{""attn.o_proj.max_weight"": 1.3239551519585275, ""attn.o_proj.max_weight_position"": 33.62944625310155, ""attn.o_proj.min_weight"": 0.6966854537673028, ""attn.o_proj.min_weight_distance"": 13.15211835713937, ""direction_index"": 31.202185431684494, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.8448606956131426, ""mlp.down_proj.max_weight_position"": 28.30770786839934, ""mlp.down_proj.min_weight"": 0.8332534317970799, ""mlp.down_proj.min_weight_distance"": 27.494594478879865}",0.03477829694747925,26,26,26,26,29.26274119276176,6199950229.810373,33.522826114231755,25.73452600313057,18.463811423120777,2403984368.0950413,47,47,47,37,36.783927601944775,3208390312.605474,24.327580936823555,46.88930500694381,14.0193957810554,1161506332.4358246,47,47,47,37,66.04666879470653,18243805557.299503,28.401640760595512,39.87831480702152,32.48320720417618,6896279250.8922,0.3697324515428394,this artifact replay,False,False,False,False,False,30.0
98,100,98,98,98,0,0,98,73.66,0.21,,,,,,,,,,False,,False,gams,tpe,1.4122667,97,1.4122667,1.6915586,0.0,98,0.0015058465069159,global,"{""attn.o_proj.max_weight"": 0.950097280578216, ""attn.o_proj.max_weight_position"": 42.42208940603193, ""attn.o_proj.min_weight"": 0.04078766263514863, ""attn.o_proj.min_weight_distance"": 14.991175084552768, ""direction_index"": 27.09440386028143, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": -0.08246339938286733, ""mlp.down_proj.max_weight_position"": 35.72846384087997, ""mlp.down_proj.min_weight"": 0.8996322553940138, ""mlp.down_proj.min_weight_distance"": 6.729666755772472}",0.0015058465069159865,19,17,12,6,11.450296445543067,2588568359.261983,39.89794317007992,16.48670956619366,4.290225970024871,274360035.98985416,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,19,17,12,6,11.450296445543067,2588568359.261983,39.89794317007992,16.48670956619366,4.290225970024871,274360035.98985416,0.4554640363030779,this artifact replay,False,False,False,False,False,98.0
99,100,88,84,86,2,0,84,81.22,0.32,,,,,,,,,,False,,False,gams,tpe,3.2386785,84,3.3997169,3.6325634,0.0,88,0.0123707298189401,global,"{""attn.o_proj.max_weight"": 1.1899299934546226, ""attn.o_proj.max_weight_position"": 31.95165434635181, ""attn.o_proj.min_weight"": 0.8239399373050733, ""attn.o_proj.min_weight_distance"": 19.069337310205768, ""direction_index"": 24.567278276268055, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.15925663521358696, ""mlp.down_proj.max_weight_position"": 28.460855348358123, ""mlp.down_proj.min_weight"": 0.8650900724879048, ""mlp.down_proj.min_weight_distance"": 23.347473896353534}",0.012370729818940163,35,35,35,35,38.2434277455024,6216269594.168059,30.17101250379084,34.90320338897561,14.829405692587011,756655472.1813986,42,0,0,0,6.279415554763935,114952024.18661168,26.626309516256796,41.93870039142156,2.068477272146334,14249013.15982357,42,35,35,35,44.52284330026634,8021588985.184681,29.67107446239431,36.42630495847947,16.897882964733345,978519974.8399754,0.3212749138811486,this artifact replay,False,False,False,False,False,88.0
100,100,19,0,4,15,0,0,99.99,0.99,,,,,,,,,,False,,False,gams,tpe,3.8365061,2,1.9709829,1.432541,0.0,19,0.2104219794273376,per layer,"{""attn.o_proj.max_weight"": 1.3579340940739775, ""attn.o_proj.max_weight_position"": 35.65855958077577, ""attn.o_proj.min_weight"": 0.9483213398135927, ""attn.o_proj.min_weight_distance"": 19.59828740263327, ""direction_index"": 26.67315471739924, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0872971769868982, ""mlp.down_proj.max_weight_position"": 28.731399503254604, ""mlp.down_proj.min_weight"": 0.9453115900517864, ""mlp.down_proj.min_weight_distance"": 26.48450202628352}",0.21042197942733765,31,31,31,31,41.18784777390525,9217040456.499071,32.07495253875263,30.994044125854856,41.18784777390525,9217040456.499071,45,45,45,45,47.76060883855329,5844794960.825295,25.087968653371643,44.99013536482563,47.76060883855329,5844794960.825295,45,45,45,45,88.94845661245856,29735112289.27566,28.32331235274161,40.88613384773814,88.94845661245854,29735112289.27566,1.0,this artifact replay,False,False,False,False,False,19.0
101,100,39,5,17,22,0,5,100.0,1.0,,,,,,,,,,False,,False,gams,tpe,4.9672604,19,3.7890248,3.9990883,0.01694915254237288,39,0.0558491274714469,per layer,"{""attn.o_proj.max_weight"": 1.3954655579152395, ""attn.o_proj.max_weight_position"": 36.53845162750564, ""attn.o_proj.min_weight"": 0.5618224781348895, ""attn.o_proj.min_weight_distance"": 19.069932324611692, ""direction_index"": 28.261441964833615, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.38947713413566754, ""mlp.down_proj.max_weight_position"": 30.221922912975625, ""mlp.down_proj.min_weight"": 0.53133445834141, ""mlp.down_proj.min_weight_distance"": 23.323460956013633}",0.05584912747144699,30,30,30,30,34.126637296858554,7540335127.115143,33.33248827843071,29.380789262482885,34.12663729685856,7540335127.115143,41,35,0,0,12.59895685034429,511635566.5202741,27.833961708642494,39.96052292146113,12.59895685034429,511635566.5202741,41,35,30,30,46.72559414720284,11950920565.876917,31.849881149348747,32.980028000950426,46.72559414720284,11950920565.876917,1.0,this artifact replay,False,False,False,False,False,39.0
